,buildingId,lotId,price,rentalMarketingSubType,minBeds,minBaths,minArea,imgSrc,hasImage,plid,isFeaturedListing,isShowcaseListing,unitCount,isHomeRec,buildingName,isBuilding,address,badgeInfo,statusType,statusText,listingType,isFavorite,detailUrl,has3DModel,hasAdditionalAttributions,canSaveBuilding,timeOnZillow,latLong.latitude,latLong.longitude,zpid,priceLabel,beds,baths,area,isUserClaimingOwner,isUserConfirmedClaim,visited,shouldShowZestimateAsPrice,pgapt,sgapt,hasVideo,isNewYorkState,brokerName,availabilityDate,variableData.type,variableData.text,variableData.data.isFresh,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.zestimate,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.listing_sub_type.is_FSBA,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.taxAssessedValue,hdpData.homeInfo.unit,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,hdpData.homeInfo.isShowcaseListing,hdpData.homeInfo.listing_sub_type.is_openHouse,hdpData.homeInfo.openHouse,hdpData.homeInfo.open_house_info.open_house_showing,variableData,info3String,communityName,style,isCdpResult,streetViewMetadataURL,streetViewURL,hdpData.homeInfo.listing_sub_type.is_FSBO
39,40.8163--73.94782,37398.0,"From $875,000",unknown,2.0,2.0,1002.0,https://photos.zillowstatic.com/fp/76fefb410069d1921ef819c8fe246f12-p_e.jpg,True,1683440,False,False,5.0,False,Strivers Gardens,True,"300 W 135th St, New York, NY",,FOR_SALE,Strivers Gardens,,False,/b/strivers-gardens-new-york-ny-2KZF/,False,False,False,67877654,40.8163,-73.94782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,40.767048--73.96738,1150729551.0,"From $595,000",unknown,1.0,1.0,645.0,https://photos.zillowstatic.com/fp/c2512effd455315c09b86ad6ca476b7b-p_e.jpg,True,1683594,False,False,8.0,False,,True,"55 E 65th St, New York, NY",,FOR_SALE,For Rent,,False,/b/55-e-65th-st-new-york-ny-65c3xY/,False,False,False,97817654,40.767048,-73.96738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,40.776546--73.98598,408678.0,"From $160,000",unknown,0.0,0.0,850.0,https://photos.zillowstatic.com/fp/05bb643223f363d8cfd74c16b6f94cba-p_e.jpg,True,1683588,False,False,6.0,False,Lincoln Towers,True,"150 W End Ave, New York, NY",,FOR_SALE,Lincoln Towers,,False,/b/lincoln-towers-new-york-ny-5TDN/,False,False,False,107477655,40.776546,-73.98598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,40.71007--74.017006,100.0,"From $524,999",unknown,1.0,1.0,550.0,https://photos.zillowstatic.com/fp/fb3106e4f4dc922ae724a044fd2116ea-p_e.jpg,True,1683651,False,False,2.0,False,Hudson View West,True,"300 Albany St, New York, NY",,FOR_SALE,Hudson View West,,False,/b/hudson-view-west-new-york-ny-2244/,False,False,False,112937655,40.71007,-74.017006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,40.71546--73.996826,840043.0,"From $750,000",unknown,1.0,1.0,609.0,https://photos.zillowstatic.com/fp/43ed9ca22d83e93bdac9ff6831fa5d33-p_e.jpg,True,1683785,False,False,2.0,False,Bridgeview House Condominiums,True,"50 Bayard St, New York, NY",,FOR_SALE,Bridgeview House Condominiums,,False,/b/50-bayard-st-new-york-ny-98sk/,False,False,False,112937655,40.71546,-73.996826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,40.77948--73.954185,310718.0,"From $924,900",unknown,1.0,1.0,989.0,https://photos.zillowstatic.com/fp/3124a42e6cfc7955b0e57e6353edcc7f-p_e.jpg,True,1683699,False,False,3.0,False,The Gotham,True,"170 E 87th St, New York, NY",,FOR_SALE,The Gotham,,False,/b/the-gotham-new-york-ny-4dQC/,False,False,False,112937655,40.77948,-73.954185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,40.763477--73.96473,206113.0,"From $1,550,000",unknown,2.0,3.0,1550.0,https://photos.zillowstatic.com/fp/5e36e29dda4090af33ba486fc99ac1ec-p_e.jpg,True,1683770,False,False,4.0,False,,True,"201 E 62nd St, New York, NY",,FOR_SALE,For Rent,,False,/b/201-e-62nd-st-new-york-ny-3krP/,False,False,False,112937655,40.763477,-73.96473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,,,"$1,795,000",unknown,,,,https://photos.zillowstatic.com/fp/4bce6cf7c0042ad345797e64c64b9147-p_e.jpg,True,,False,False,,False,,,"164 W 79th St APT 4C, New York, NY 10024",,FOR_SALE,Condo for sale,,False,/homedetails/164-W-79th-St-APT-4C-New-York-NY-10024/79499004_zpid/,False,True,,112937655,40.782585,-73.97774,79499004,$1.80M,3.0,2.0,0.0,False,False,False,False,ForSale,For Sale (Broker),False,True,Listing by: Douglas Elliman,,,,,79499004.0,164 W 79th St APT 4C,10024,New York,NY,40.782585,-73.97774,1795000.0,2.0,3.0,0.0,CONDO,FOR_SALE,-1.0,False,False,2281700.0,7500.0,True,False,False,FOR_SALE,1795000.0,True,False,False,USD,USA,,Apt 4C,,,False,,,,,,,,,,,
47,40.70828--74.00683,773571.0,"From $850,000",unknown,1.0,1.0,799.0,https://photos.zillowstatic.com/fp/c8e9253a3fa8d83d05d492c588465f57-p_e.jpg,True,1683642,False,False,4.0,False,The South Star,True,"80 John St, New York, NY",,FOR_SALE,The South Star,,False,/b/the-south-star-new-york-ny-8ZCB/,True,False,False,112937655,40.70828,-74.00683,,,,,,,,,,,,,,,,3D_HOME,3D Tour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,40.771084--73.9482,1001438918.0,"From $949,000",unknown,2.0,2.0,,https://photos.zillowstatic.com/fp/435e2ad42b67c0e7cd3ea6cd7df085dd-p_e.jpg,True,1683775,False,False,3.0,False,,True,"10 E End Ave, New York, NY",,FOR_SALE,For Rent,,False,/b/10-e-end-ave-new-york-ny-5Xj6Qx/,False,False,False,112937655,40.771084,-73.9482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,40.77836--73.95379,27927.0,"From $899,000",unknown,0.0,1.0,536.0,https://photos.zillowstatic.com/fp/a6afed3f427c640a5b24fa0afc49372a-p_e.jpg,True,1683742,False,False,3.0,False,The Brompton,True,"205 E 85th St, New York, NY",,FOR_SALE,The Brompton,,False,/b/the-brompton-new-york-ny-2Fcx/,False,False,False,112937655,40.77836,-73.95379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,,,"$2,195,000",unknown,,,,https://photos.zillowstatic.com/fp/a2bf4ef3c5c3e6010c60e776ce6926e4-p_e.jpg,True,,False,False,,False,,,"28 E 10th St APT 1K, New York, NY 10003",,FOR_SALE,Condo for sale,,False,/homedetails/28-E-10th-St-APT-1K-New-York-NY-10003/96756460_zpid/,False,True,,112937655,40.7324,-73.99363,96756460,$2.20M,1.0,1.0,826.0,False,False,False,False,ForSale,For Sale (Broker),False,True,Listing by: Corcoran,,,,,96756460.0,28 E 10th St APT 1K,10003,New York,NY,40.7324,-73.99363,2195000.0,1.0,1.0,826.0,CONDO,FOR_SALE,-1.0,False,False,2142200.0,5899.0,True,False,False,FOR_SALE,2195000.0,True,False,False,USD,USA,228249.0,Apt 1K,,,False,,,,,,,,,,,
51,,,"$3,100,000",unknown,,,,https://photos.zillowstatic.com/fp/c09f1ed3c6b4a0a5c476cf8188a8cbfe-p_e.jpg,True,,False,False,,False,,,"79 Worth St APT 4R, New York, NY 10013",,FOR_SALE,Condo for sale,,False,/homedetails/79-Worth-St-APT-4R-New-York-NY-10013/97524102_zpid/,False,True,,112937655,40.717087,-74.00526,97524102,$3.10M,2.0,2.0,1909.0,False,False,False,False,ForSale,For Sale (Broker),False,True,Listing by: Corcoran,,OPEN_HOUSE,Open: Wed. 4-5:30pm,,97524102.0,79 Worth St APT 4R,10013,New York,NY,40.717087,-74.00526,3100000.0,2.0,2.0,1909.0,CONDO,FOR_SALE,-1.0,False,False,2232100.0,13499.0,True,False,False,FOR_SALE,3100000.0,True,False,False,USD,USA,510565.0,Apt 4R,,,False,True,Wed. 4-5:30pm,"[{'open_house_start': 1696460400000, 'open_house_end': 1696465800000}, {'open_house_start': 1696532400000, 'open_house_end': 1696536000000}]",,,,,,,,
52,,,"$425,000",unknown,,,,https://photos.zillowstatic.com/fp/bcb4ded65c1e150bd3798bb1f58e3d92-p_e.jpg,True,,False,False,,False,,,"69 Bennett Ave APT 301, New York, NY 10033",,FOR_SALE,Condo for sale,,False,/homedetails/69-Bennett-Ave-APT-301-New-York-NY-10033/244765355_zpid/,False,True,,112937655,40.852493,-73.93543,244765355,$425K,0.0,1.0,0.0,False,False,False,False,ForSale,For Sale (Broker),False,True,Listing by: AVENUE 8 INC,,,,,244765355.0,69 Bennett Ave APT 301,10033,New York,NY,40.852493,-73.93543,425000.0,1.0,0.0,0.0,CONDO,FOR_SALE,-1.0,False,False,,2400.0,True,False,False,FOR_SALE,425000.0,True,False,False,USD,USA,71008.0,Apt 301,,,False,,,,,,,,,,,
53,,,"$3,695,000",unknown,,,,https://photos.zillowstatic.com/fp/5ae3d4a9f2d08444078d7e003c2160d7-p_e.jpg,True,,False,False,,False,,,"315 E 51st St #1, New York, NY 10022",,FOR_SALE,Townhouse for sale,,False,/homedetails/315-E-51st-St-1-New-York-NY-10022/2055189577_zpid/,False,True,,112937655,40.755398,-73.967224,2055189577,$3.70M,10.0,9.0,5760.0,False,False,False,False,ForSale,For Sale (Broker),False,True,Listing by: Brown Harris Stevens,,,,,2055189577.0,315 E 51st St #1,10022,New York,NY,40.755398,-73.967224,3695000.0,9.0,10.0,5760.0,TOWNHOUSE,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,3695000.0,True,False,False,USD,USA,,# 1,,,False,,,,,,,,,,,
54,,,"$887,785",unknown,,,,https://photos.zillowstatic.com/fp/9bb7097e9f4b24c256a1159e377b7192-p_e.jpg,True,,False,False,,False,,,"575 Main St APT 1602, New York, NY 10044",,FOR_SALE,Condo for sale,,False,/homedetails/575-Main-St-APT-1602-New-York-NY-10044/2056060898_zpid/,False,True,,112937655,40.7626,-73.9496,2056060898,$888K,2.0,2.0,0.0,False,False,False,False,ForSale,For Sale (Broker),False,True,Listing by: Corcoran,,OPEN_HOUSE,Open: Fri. 1-2pm,,2056060898.0,575 Main St APT 1602,10044,New York,NY,40.7626,-73.9496,887785.0,2.0,2.0,0.0,CONDO,FOR_SALE,-1.0,False,False,867400.0,5671.0,True,False,False,FOR_SALE,887785.0,True,False,False,USD,USA,,Apt 1602,,,False,True,Fri. 1-2pm,"[{'open_house_start': 1696622400000, 'open_house_end': 1696626000000}]",,,,,,,,
55,,,"$4,750,000",unknown,,,,https://photos.zillowstatic.com/fp/e1cba12dcf1dc286b2e5f4d36359ab4a-p_e.jpg,True,,False,False,,False,,,"580 Park Ave APT 6C, New York, NY 10065",,FOR_SALE,Condo for sale,,False,/homedetails/580-Park-Ave-APT-6C-New-York-NY-10065/244750174_zpid/,False,True,,114677655,40.76587,-73.96808,244750174,$4.75M,4.0,3.0,,False,False,False,False,ForSale,For Sale (Broker),False,True,Listing by: Brown Harris Stevens,,,,,244750174.0,580 Park Ave APT 6C,10065,New York,NY,40.76587,-73.96808,4750000.0,3.0,4.0,,CONDO,FOR_SALE,-1.0,False,False,,13250.0,True,False,False,FOR_SALE,4750000.0,True,False,False,USD,USA,39377000.0,Apt 6C,,,False,,,,,,,,,,,
56,,,"$1,050,000",unknown,,,,https://photos.zillowstatic.com/fp/a10f288365588ce72ab804212d2be6e6-p_e.jpg,True,,False,False,,False,,,"270 W 11th St APT 6A, New York, NY 10014",,FOR_SALE,Condo for sale,,False,/homedetails/270-W-11th-St-APT-6A-New-York-NY-10014/2113492670_zpid/,False,True,,114677655,40.7359,-74.0042,2113492670,$1.05M,0.0,1.0,,False,False,False,False,ForSale,For Sale (Broker),False,True,Listing by: Douglas Elliman,,,,,2113492670.0,270 W 11th St APT 6A,10014,New York,NY,40.7359,-74.0042,1050000.0,1.0,0.0,,CONDO,FOR_SALE,-1.0,False,False,,3234.0,True,False,False,FOR_SALE,1050000.0,True,False,False,USD,USA,,Apt 6A,,,False,,,,,,,,,,,
57,40.767174--73.98508,151839.0,"From $325,000",unknown,0.0,1.0,582.0,https://photos.zillowstatic.com/fp/d258e4c6ea60ff32db15b009db2105df-p_e.jpg,True,1683316,False,False,7.0,False,,True,"340 W 57th St, New York, NY",,FOR_SALE,For Rent,,False,/b/157-east-72nd-street-condominiums-new-york-ny-3JFm/,False,False,False,116477655,40.767174,-73.98508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,40.7266--73.9946,770769.0,"From $2,750,000",unknown,1.0,2.0,1127.0,https://photos.zillowstatic.com/fp/1456ee1e1c0132fa573e95a859e767b7-p_e.jpg,True,1683549,False,False,2.0,False,,True,"7 Bond St, New York, NY",,FOR_SALE,For Rent,,False,/b/7-bond-st-new-york-ny-8Y2z/,False,False,False,118277655,40.7266,-73.9946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,40.775--73.9584,1036956470.0,"From $7,495,000",unknown,4.0,5.0,3234.0,https://photos.zillowstatic.com/fp/b18f3d6f8e175c9be148c7339864eafb-p_e.jpg,True,1683542,False,False,2.0,False,,True,"155 E 79th St, New York, NY",,FOR_SALE,For Rent,,False,/b/155-e-79th-st-new-york-ny-5fszFx/,False,False,False,118277655,40.775,-73.9584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,40.78136--73.94886,28513.0,"From $899,999",unknown,1.0,2.0,863.0,https://photos.zillowstatic.com/fp/25c4b5b9ba23b05713643a2858b0dcf3-p_e.jpg,True,1682617,False,False,4.0,False,,True,"1760 2nd Ave, New York, NY",,FOR_SALE,For Rent,,False,/b/1756-2nd-ave-new-york-ny-2Fsv/,False,False,False,118697655,40.78136,-73.94886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,40.763046--73.994095,414190.0,"From $1,100,000",unknown,2.0,2.0,842.0,https://photos.zillowstatic.com/fp/cb67ec89079aa554a523353119c99f5e-p_e.jpg,True,1683548,False,False,2.0,False,,True,"516 W 47th St, New York, NY",,FOR_SALE,For Rent,,False,/b/516-w-47th-st-new-york-ny-5WVs/,False,False,False,118697655,40.763046,-73.994095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,40.771656--73.98959,19354.0,"From $1,170,000",unknown,1.0,1.0,750.0,https://photos.zillowstatic.com/fp/d5bff33249ab1070545c715fb8f66fec-p_e.jpg,True,1675129,False,False,8.0,False,Element,True,"555 W 59th St, New York, NY",,FOR_SALE,Element,,False,/b/element-new-york-ny-2B4z/,False,False,False,118697655,40.771656,-73.98959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,40.7305--73.99307,818856.0,"From $975,000",unknown,0.0,1.0,,https://photos.zillowstatic.com/fp/f60dc546c77c532d53c395719e44340c-p_e.jpg,True,1683512,False,False,2.0,False,Georgetown Plaza,True,"60 E 8th St, New York, NY",,FOR_SALE,Georgetown Plaza,,False,/b/georgetown-plaza-new-york-ny-8y4M/,False,False,False,118697655,40.7305,-73.99307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,40.76703--73.97057,23843.0,"From $1,700,000",unknown,1.0,1.0,900.0,https://photos.zillowstatic.com/fp/6e76de14dad51a254266bb738cbab7de-p_e.jpg,True,1683517,False,False,5.0,False,825 Fifth Avenue Corp.,True,"825 5th Ave, New York, NY",,FOR_SALE,825 Fifth Avenue Corp.,,False,/b/825-5th-ave-new-york-ny-2Cwb/,False,False,False,121097655,40.76703,-73.97057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,,,"$4,250,000",unknown,,,,https://photos.zillowstatic.com/fp/ee44ff114f37121f30104c5bb91a09ae-p_e.jpg,True,,False,False,,False,,,"875 Park Ave APT 10-C, New York, NY 10075",,FOR_SALE,Condo for sale,,False,/homedetails/875-Park-Ave-APT-10-C-New-York-NY-10075/119911782_zpid/,False,True,,121097655,40.774666,-73.961006,119911782,$4.25M,3.0,3.0,,False,False,False,False,ForSale,For Sale (Broker),False,True,Listing by: Sotheby's International Realty,,,,,119911782.0,875 Park Ave APT 10-C,10075,New York,NY,40.774666,-73.961006,4250000.0,3.0,3.0,,CONDO,FOR_SALE,-1.0,False,False,3047900.0,8058.0,True,False,False,FOR_SALE,4250000.0,True,False,False,USD,USA,,Apt 10-C,,,False,,,,,,,,,,,
66,40.849705--73.94015,42598.0,"From $1,459,000",unknown,2.0,2.0,1043.0,https://photos.zillowstatic.com/fp/be07948f5a851ad7bc9597cc40eba157-p_e.jpg,True,1683545,False,False,2.0,False,,True,"40 Pinehurst Ave, New York, NY",,FOR_SALE,For Rent,,False,/b/40-pinehurst-ave-new-york-ny-2MkM/,False,False,False,121097655,40.849705,-73.94015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,40.8008--73.9585,2174736465.0,"From $1,795,000",unknown,2.0,2.0,1169.0,https://photos.zillowstatic.com/fp/4e19e3ba0292010cbcf6b02dedc8721c-p_e.jpg,True,1683462,False,False,5.0,False,Circa Central Park,True,"285 W 110th St, New York, NY",,FOR_SALE,Circa Central Park,,False,/b/circa-central-park-new-york-ny-9hFxnr/,False,False,False,121097655,40.8008,-73.9585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,40.764656--73.9804,16601.0,"From $835,000",unknown,1.0,1.0,653.0,https://photos.zillowstatic.com/fp/f0116e5dc7f95f41cdde5788b28419a5-p_e.jpg,True,1683527,False,False,4.0,False,CARNEGIE PLAZA,True,"162 W 56th St, New York, NY",,FOR_SALE,CARNEGIE PLAZA,,False,/b/162-w-56th-st-new-york-ny-28vp/,False,False,False,123497655,40.764656,-73.9804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,40.77493--73.956055,1001525564.0,"From $975,000",unknown,1.0,1.0,756.0,https://photos.zillowstatic.com/fp/15a26d68ce170058f4bbda73318d5c4e-p_e.jpg,True,1668611,False,False,2.0,False,Richmond Condominium,True,"201 E 80th St, New York, NY",,FOR_SALE,Richmond Condominium,,False,/b/1411-condominiums-new-york-ny-5XjqWF/,False,False,False,123497655,40.77493,-73.956055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,40.75803--73.96785,150316.0,"From $699,000",unknown,1.0,1.0,700.0,https://photos.zillowstatic.com/fp/91b0fa175b4bb4db53c4380a9d2b3d3b-p_e.jpg,True,1683535,False,False,3.0,False,The Brevard,True,"245 E 54th St, New York, NY",,FOR_SALE,The Brevard,,False,/b/the-brevard-new-york-ny-3Hbg/,False,False,False,123497655,40.75803,-73.96785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,40.7148--73.9806,2956.0,"From $565,000",unknown,1.0,1.0,750.0,https://photos.zillowstatic.com/fp/9bf2226454e0c6ba84b98f4cce5e51a1-p_e.jpg,True,1682780,False,False,3.0,False,Hillman Coop,True,"530 Grand St, New York, NY",,FOR_SALE,Hillman Coop,,False,/b/hillman-coop-new-york-ny-23FL/,False,False,False,123497655,40.7148,-73.9806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,40.7644--73.9939,149021.0,"From $897,000",unknown,0.0,1.0,521.0,https://photos.zillowstatic.com/fp/34275066024e8c67ee01b84e24969640-p_e.jpg,True,1683532,False,False,3.0,False,540 West,True,"540 W 49th St, New York, NY",,FOR_SALE,540 West,,False,/b/540-west-new-york-ny-3H5G/,False,False,False,123497655,40.7644,-73.9939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,40.770878--73.96677,2175153560.0,"From $1,985,000",unknown,1.0,1.0,1045.0,https://photos.zillowstatic.com/fp/7ad76f4583fa9befc4d90ae10bddc2f6-p_e.jpg,True,1682891,False,False,2.0,False,,True,"15 E 70th St, New York, NY",,FOR_SALE,For Rent,,False,/b/15-e-70th-st-new-york-ny-9hKVVz/,False,False,False,123497655,40.770878,-73.96677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,40.7741--73.9816,18875.0,"From $1,750,000",unknown,1.0,2.0,822.0,https://photos.zillowstatic.com/fp/af7a38ab4fa8bb87b1f36f82e92cdb95-p_e.jpg,True,1683509,False,False,5.0,False,,True,"150 Columbus Ave, New York, NY",,FOR_SALE,For Rent,,False,/b/150-columbus-ave-new-york-ny-29sD/,False,False,False,123497655,40.7741,-73.9816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,40.70925--74.00361,2008694245.0,"From $670,000",unknown,1.0,1.0,9450.0,https://photos.zillowstatic.com/fp/4b447cfca21e5b49922a985f5bd39153-p_e.jpg,True,1683472,False,False,2.0,False,,True,"80 Gold St, New York, NY",,FOR_SALE,For Rent,,False,/b/333-pearl-st-new-york-ny-97RcM7/,False,False,False,127097655,40.70925,-74.00361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,,,"$399,000",unknown,,,,https://photos.zillowstatic.com/fp/2502e45915f7ec08ef9565add53decaa-p_e.jpg,True,,False,False,,False,,,"17 W 108th St APT 88, New York, NY 10025",,FOR_SALE,Condo for sale,,False,/homedetails/17-W-108th-St-APT-88-New-York-NY-10025/244793512_zpid/,False,True,,127097655,40.79997,-73.96016,244793512,$399K,2.0,1.0,768.0,False,False,False,False,ForSale,For Sale (Broker),False,True,Listing by: Camelot Realty Group,,,,,244793512.0,17 W 108th St APT 88,10025,New York,NY,40.79997,-73.96016,399000.0,1.0,2.0,768.0,CONDO,FOR_SALE,-1.0,False,False,,4850.0,True,False,False,FOR_SALE,399000.0,True,False,False,USD,USA,1629000.0,Apt 88,,,False,,,,,,,,,,,
77,40.779617--73.96093,26724.0,"From $1,550,000",unknown,2.0,2.0,1900.0,https://photos.zillowstatic.com/fp/9fbb229c9ccfcfb4ef132c1d54cf823d-p_e.jpg,True,1681480,False,False,5.0,False,,True,"1025 5th Ave, New York, NY",,FOR_SALE,For Rent,,False,/b/1025-5th-ave-new-york-ny-2F8P/,False,False,False,127097655,40.779617,-73.96093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,,,"$1,489,000",unknown,,,,https://photos.zillowstatic.com/fp/81fbee344599c55cb9aeafdf81f97a56-p_e.jpg,True,,False,False,,False,,,"55 E End Ave #12DD, New York, NY 10028",,FOR_SALE,Condo for sale,,False,/homedetails/55-E-End-Ave-12DD-New-York-NY-10028/2055202672_zpid/,False,True,,127097655,40.772,-73.9464,2055202672,$1.49M,2.0,2.0,,False,False,False,False,ForSale,For Sale (Broker),False,True,Listing by: Digs Realty Group,,,,,2055202672.0,55 E End Ave #12DD,10028,New York,NY,40.772,-73.9464,1489000.0,2.0,2.0,,CONDO,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,1489000.0,True,False,False,USD,USA,,# 12DD,,,False,,,,,,,,,,,
79,40.74286--73.994194,519004.0,"From $2,395,000",unknown,2.0,3.0,1600.0,https://photos.zillowstatic.com/fp/6d3ff14cc1845d959a0385d4ab6a3ae8-p_e.jpg,True,1683411,False,False,2.0,False,Verde Chelsea,True,"125 W 22nd St, New York, NY",,FOR_SALE,Verde Chelsea,,False,/b/verde-chelsea-new-york-ny-6Q9w/,False,False,False,129077655,40.74286,-73.994194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,40.736965--73.99406,2173511822.0,"From $695,000",unknown,0.0,1.0,900.0,https://photos.zillowstatic.com/fp/bc3b34b5daea853970c3240e06ff8a34-p_e.jpg,True,1683508,False,False,2.0,False,The Parker Gramercy,True,"10 W 15th St, Manhattan, NY",,FOR_SALE,The Parker Gramercy,,False,/b/the-parker-gramercy-new-york-ny-9h3Xk8/,False,False,False,129077655,40.736965,-73.99406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,40.734364--73.987,1009733636.0,"From $650,000",unknown,1.0,1.0,,https://photos.zillowstatic.com/fp/eed6c503a44c6220924e3126e3601576-p_e.jpg,True,1683499,False,False,3.0,False,Gramercy Arms,True,"145 E 15th St, New York, NY",,FOR_SALE,Gramercy Arms,,False,/b/gramercy-arms-new-york-ny-5Z9b7v/,False,False,False,131477655,40.734364,-73.987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,40.7695--73.9613,2171344303.0,"From $2,995,000",unknown,6.0,6.0,6000.0,https://photos.zillowstatic.com/fp/529009be279e53ff62ca62839db6ece0-p_e.jpg,True,1683269,False,False,2.0,False,,True,"190 E 72nd St, New York, NY",,FOR_SALE,For Rent,,False,/b/190-e-72nd-st-new-york-ny-9gf7z4/,False,False,False,131477655,40.7695,-73.9613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
